ID,label
59712,0.7005
38402,0.6998
36950,0.6987
2127,0.6986
58996,0.6978
19812,0.6976
31887,0.6975
31193,0.6973
47943,0.6969
18845,0.6962
98619,0.6960
29178,0.6958
96479,0.6954
72561,0.6947
70131,0.6946
30653,0.6933
44323,0.6929
19450,0.6924
45842,0.6922
15422,0.6919
74779,0.6902
9123,0.6900
97228,0.6900
28295,0.6898
28069,0.6896
38681,0.6895
77353,0.6883
43689,0.6883
18545,0.6880
97918,0.6880
16841,0.6874
67018,0.6870
74299,0.6870
37989,0.6863
72526,0.6862
40531,0.6860
8110,0.6859
93002,0.6858
57184,0.6853
73322,0.6846
63798,0.6842
4731,0.6835
55308,0.6826
9181,0.6819
99624,0.6817
50903,0.6817
29071,0.6813
60728,0.6813
78167,0.6805
8477,0.6801
77329,0.6793
90519,0.6783
77121,0.6781
8991,0.6778
38771,0.6777
67104,0.6773
48731,0.6765
36814,0.6763
22980,0.6757
54047,0.6751
75929,0.6750
46783,0.6743
95738,0.6736
77217,0.6735
6317,0.6721
19961,0.6711
34402,0.6707
94641,0.6694
84505,0.6669
63514,0.6662
30894,0.6650
5276,0.6643
29036,0.6642
17378,0.6642
8297,0.6641
29845,0.6640
44576,0.6630
10360,0.6617
65865,0.6612
66262,0.6612
83347,0.6610
55691,0.6604
6710,0.6588
30982,0.6581
46310,0.6580
27448,0.6576
88376,0.6574
76684,0.6572
37798,0.6571
80269,0.6570
28915,0.6560
41330,0.6548
21522,0.6546
93509,0.6544
16154,0.6536
38201,0.6534
76531,0.6531
18003,0.6530
13850,0.6528
40008,0.6528
64919,0.6526
79947,0.6517
69405,0.6513
63688,0.6513
66177,0.6507
75571,0.6494
17238,0.6486
14813,0.6483
36816,0.6474
93182,0.6471
93513,0.6470
23250,0.6468
34076,0.6466
94788,0.6465
39262,0.6457
52473,0.6453
29502,0.6451
7314,0.6450
82136,0.6450
10303,0.6442
36182,0.6440
29180,0.6435
36003,0.6435
92823,0.6432
89635,0.6423
17325,0.6415
27744,0.6403
58995,0.6400
20784,0.6398
89789,0.6396
15876,0.6392
75703,0.6388
77513,0.6384
7527,0.6384
43178,0.6381
73473,0.6376
10510,0.6374
69725,0.6373
493,0.6373
83574,0.6368
77452,0.6367
36956,0.6363
74931,0.6354
30550,0.6353
85779,0.6350
34813,0.6347
17528,0.6343
19255,0.6341
71304,0.6340
36278,0.6339
12760,0.6339
28679,0.6339
30629,0.6336
31578,0.6335
75686,0.6333
24036,0.6333
70569,0.6330
75966,0.6324
47619,0.6323
37792,0.6322
72636,0.6320
41184,0.6313
83141,0.6302
57570,0.6302
21785,0.6296
35571,0.6293
97595,0.6288
42471,0.6285
31387,0.6282
31891,0.6274
80020,0.6256
56293,0.6255
26040,0.6255
69529,0.6248
7873,0.6240
89410,0.6239
66503,0.6238
2063,0.6237
47970,0.6231
26553,0.6230
59304,0.6228
55302,0.6226
27086,0.6225
59092,0.6213
34818,0.6210
6977,0.6209
81269,0.6205
42969,0.6205
81783,0.6201
91830,0.6201
13805,0.6200
41109,0.6200
93261,0.6200
45456,0.6198
23669,0.6198
97590,0.6186
23191,0.6185
20748,0.6185
76887,0.6182
24508,0.6180
95318,0.6179
41812,0.6172
89836,0.6172
77665,0.6167
24197,0.6164
93943,0.6159
31687,0.6158
80120,0.6158
69151,0.6153
95140,0.6152
65682,0.6151
90762,0.6151
29630,0.6151
73910,0.6149
22240,0.6144
51116,0.6142
30170,0.6141
95855,0.6140
50537,0.6129
3205,0.6129
17652,0.6124
98736,0.6124
19241,0.6118
39362,0.6116
69976,0.6114
65072,0.6110
21167,0.6108
81648,0.6104
2133,0.6102
10964,0.6084
97154,0.6080
27832,0.6078
21209,0.6077
7805,0.6075
11456,0.6075
63316,0.6073
21614,0.6073
14071,0.6071
6788,0.6071
52768,0.6069
37677,0.6068
92315,0.6067
89870,0.6065
46187,0.6064
34270,0.6064
92944,0.6062
55069,0.6061
45933,0.6061
74835,0.6059
34489,0.6052
75036,0.6050
67935,0.6049
74766,0.6049
78930,0.6040
95869,0.6035
59250,0.6032
68941,0.6032
52032,0.6030
35135,0.6030
91836,0.6028
30692,0.6025
12170,0.6024
32986,0.6023
12599,0.6020
95095,0.6019
35676,0.6018
84290,0.6018
72459,0.6014
53399,0.6013
58048,0.6013
6206,0.6013
53464,0.6013
27279,0.6012
90130,0.6009
50005,0.6009
62429,0.6002
95628,0.5993
92994,0.5992
34801,0.5991
69822,0.5989
9511,0.5986
10047,0.5984
43811,0.5983
63031,0.5981
34684,0.5971
65549,0.5967
35470,0.5966
12558,0.5963
54378,0.5961
4525,0.5959
91710,0.5957
28147,0.5957
55272,0.5955
27595,0.5951
18414,0.5946
51055,0.5946
7748,0.5943
16982,0.5943
45822,0.5942
99973,0.5940
21550,0.5936
52525,0.5935
61524,0.5922
45631,0.5920
85282,0.5918
4653,0.5918
46806,0.5915
49174,0.5912
93574,0.5910
50013,0.5897
75449,0.5897
47240,0.5896
93610,0.5889
61679,0.5883
21939,0.5883
28853,0.5882
59860,0.5881
59487,0.5881
31858,0.5880
10342,0.5880
18710,0.5879
89877,0.5878
92593,0.5876
57561,0.5868
58327,0.5867
59141,0.5866
20277,0.5865
38207,0.5863
89902,0.5862
56213,0.5859
45503,0.5857
44875,0.5855
55138,0.5855
96866,0.5853
48536,0.5853
60469,0.5852
58712,0.5849
13391,0.5841
14728,0.5840
47293,0.5838
3775,0.5837
57996,0.5832
46359,0.5829
75032,0.5829
53922,0.5829
63414,0.5828
29958,0.5827
37445,0.5827
81707,0.5814
9518,0.5812
75638,0.5806
78677,0.5806
26555,0.5805
3728,0.5805
96320,0.5805
28459,0.5804
61962,0.5802
82345,0.5802
13587,0.5798
1628,0.5798
66246,0.5796
68981,0.5795
86204,0.5795
55372,0.5794
22379,0.5793
45693,0.5792
85898,0.5789
20339,0.5786
58513,0.5783
50508,0.5782
62462,0.5781
44158,0.5780
56297,0.5779
58977,0.5777
78940,0.5777
63014,0.5777
43636,0.5774
76896,0.5773
7308,0.5767
89215,0.5759
54662,0.5758
95102,0.5753
54868,0.5748
31603,0.5748
36989,0.5738
89422,0.5736
51189,0.5731
63639,0.5731
25885,0.5731
53145,0.5730
55489,0.5730
55495,0.5728
44581,0.5726
59473,0.5724
78361,0.5724
51465,0.5719
78862,0.5719
59972,0.5718
38150,0.5717
37795,0.5715
56717,0.5714
84447,0.5713
65062,0.5713
59057,0.5709
5083,0.5708
48720,0.5707
49967,0.5704
66598,0.5702
19793,0.5699
29800,0.5697
40411,0.5697
45559,0.5695
30764,0.5694
30475,0.5692
55157,0.5692
42413,0.5691
61965,0.5686
7911,0.5686
28990,0.5685
11614,0.5685
93503,0.5683
45182,0.5683
91385,0.5683
19608,0.5682
54361,0.5681
43846,0.5680
41401,0.5679
30501,0.5669
63447,0.5669
54425,0.5667
77771,0.5665
1710,0.5664
80420,0.5658
49830,0.5658
38105,0.5658
96182,0.5656
66607,0.5655
80769,0.5649
17556,0.5647
95885,0.5645
48791,0.5645
78529,0.5642
45557,0.5642
56781,0.5641
46683,0.5640
51311,0.5638
54503,0.5637
31534,0.5636
94699,0.5634
38127,0.5632
10405,0.5631
10825,0.5628
96661,0.5628
54495,0.5628
85858,0.5628
7466,0.5626
7673,0.5625
67180,0.5625
25856,0.5624
16701,0.5623
26221,0.5622
35951,0.5620
81107,0.5620
54887,0.5617
97270,0.5615
22576,0.5615
6673,0.5614
64928,0.5614
76654,0.5612
83812,0.5610
55136,0.5609
37460,0.5608
99374,0.5608
32032,0.5604
68433,0.5604
97865,0.5603
7367,0.5602
43315,0.5602
47623,0.5602
41497,0.5601
59321,0.5601
97047,0.5599
14041,0.5595
93451,0.5595
4865,0.5594
8888,0.5593
61141,0.5591
45191,0.5591
97610,0.5589
74416,0.5588
66425,0.5582
79903,0.5579
6313,0.5579
13226,0.5575
78791,0.5575
13129,0.5574
49926,0.5574
29427,0.5574
44383,0.5573
68576,0.5573
62690,0.5572
52501,0.5571
78389,0.5571
31370,0.5569
31102,0.5566
60190,0.5564
50739,0.5563
16625,0.5559
49837,0.5558
55349,0.5557
33812,0.5555
45145,0.5554
74962,0.5552
26379,0.5551
35720,0.5551
80654,0.5550
14799,0.5549
35797,0.5548
56096,0.5548
23363,0.5545
54089,0.5542
94533,0.5541
10581,0.5539
27408,0.5533
44724,0.5532
55238,0.5531
27683,0.5531
98192,0.5531
55778,0.5524
37938,0.5524
91779,0.5522
87745,0.5522
63820,0.5519
3908,0.5519
59992,0.5518
47090,0.5516
37483,0.5516
68706,0.5515
85494,0.5515
10561,0.5514
65749,0.5513
88203,0.5512
49448,0.5511
36193,0.5511
17376,0.5509
93051,0.5505
86295,0.5504
15733,0.5503
49931,0.5498
29204,0.5498
23629,0.5497
26421,0.5497
55645,0.5497
80790,0.5496
42902,0.5493
44216,0.5493
61989,0.5491
60364,0.5489
25910,0.5489
29329,0.5488
43161,0.5488
29488,0.5486
86255,0.5485
59182,0.5484
66228,0.5480
68298,0.5479
357,0.5479
63281,0.5478
78107,0.5477
32569,0.5475
96439,0.5475
62863,0.5473
63193,0.5472
66693,0.5471
54970,0.5465
33232,0.5465
51153,0.5464
44138,0.5457
55041,0.5457
53553,0.5457
60794,0.5457
37888,0.5455
58073,0.5454
97268,0.5453
12659,0.5450
32479,0.5450
53203,0.5449
67100,0.5447
12353,0.5442
93638,0.5442
45249,0.5440
59295,0.5439
63855,0.5439
91360,0.5437
48495,0.5436
64187,0.5436
72262,0.5436
14409,0.5436
98861,0.5434
10454,0.5430
68357,0.5430
47164,0.5420
69125,0.5420
31901,0.5419
84332,0.5419
40942,0.5417
34906,0.5416
69180,0.5413
34697,0.5412
10324,0.5408
94203,0.5406
54021,0.5405
42851,0.5405
14916,0.5401
64144,0.5401
45594,0.5400
73012,0.5400
68507,0.5396
93351,0.5395
33213,0.5395
97533,0.5395
90919,0.5394
96527,0.5394
67554,0.5393
61304,0.5390
24967,0.5384
72569,0.5377
68004,0.5376
50434,0.5375
34094,0.5375
43634,0.5373
77713,0.5371
45318,0.5368
25562,0.5367
35339,0.5367
13257,0.5367
45978,0.5363
4490,0.5362
205,0.5361
47805,0.5360
92710,0.5360
10563,0.5359
83201,0.5357
76439,0.5355
19843,0.5355
38246,0.5354
84973,0.5354
59087,0.5353
15750,0.5351
6478,0.5348
30811,0.5347
28600,0.5345
75512,0.5344
19154,0.5344
33235,0.5343
49605,0.5343
63274,0.5342
45569,0.5339
63834,0.5339
41584,0.5339
79073,0.5338
60612,0.5338
18188,0.5337
28882,0.5337
70470,0.5337
66940,0.5336
54343,0.5335
14869,0.5333
62953,0.5333
6269,0.5330
94928,0.5330
26184,0.5330
9594,0.5329
74439,0.5329
60530,0.5323
6281,0.5322
62412,0.5320
10244,0.5318
23596,0.5316
76050,0.5313
86954,0.5312
14125,0.5312
46953,0.5311
62613,0.5309
72319,0.5307
73959,0.5306
49938,0.5304
61842,0.5304
40722,0.5303
12395,0.5299
34954,0.5296
2587,0.5295
61879,0.5295
90149,0.5295
15709,0.5293
29383,0.5293
82467,0.5292
62546,0.5288
48935,0.5287
24833,0.5286
88864,0.5283
56833,0.5282
29170,0.5281
38880,0.5281
52918,0.5280
5307,0.5280
44226,0.5278
34561,0.5277
269,0.5276
33231,0.5276
93957,0.5276
18609,0.5274
34810,0.5272
50219,0.5271
29038,0.5270
57521,0.5270
63055,0.5269
30816,0.5269
67298,0.5268
63609,0.5268
60874,0.5267
59789,0.5265
1381,0.5264
48524,0.5264
28708,0.5262
28613,0.5260
42673,0.5260
42856,0.5260
37078,0.5260
71356,0.5258
67333,0.5258
79158,0.5257
1578,0.5256
49748,0.5256
65226,0.5253
60224,0.5253
40057,0.5252
85782,0.5252
35974,0.5252
82896,0.5252
34983,0.5251
56753,0.5251
59668,0.5250
37146,0.5250
44963,0.5248
40724,0.5245
84386,0.5244
33365,0.5243
38217,0.5243
13582,0.5241
34782,0.5238
37425,0.5238
43343,0.5238
67456,0.5237
36,0.5234
61935,0.5234
49882,0.5233
62732,0.5233
35204,0.5232
95148,0.5232
23706,0.5232
52642,0.5227
23006,0.5224
89747,0.5222
92580,0.5221
6396,0.5220
41697,0.5219
10884,0.5218
51485,0.5218
52261,0.5217
90151,0.5216
59342,0.5216
52523,0.5214
13780,0.5213
60497,0.5213
44606,0.5212
98630,0.5203
74096,0.5201
60348,0.5201
20357,0.5201
59503,0.5201
4606,0.5200
437,0.5200
23751,0.5199
93394,0.5199
64,0.5198
50283,0.5198
75370,0.5197
56927,0.5197
64628,0.5197
58323,0.5196
10828,0.5195
89884,0.5194
85445,0.5193
76332,0.5192
7005,0.5192
47302,0.5191
85760,0.5191
16815,0.5190
92988,0.5190
26000,0.5189
41503,0.5187
13457,0.5187
49328,0.5186
69485,0.5186
68986,0.5184
9872,0.5184
48224,0.5182
42286,0.5181
76244,0.5181
77711,0.5178
26679,0.5172
52671,0.5172
50501,0.5172
46616,0.5171
65336,0.5167
72338,0.5167
13401,0.5165
62655,0.5163
9945,0.5163
53731,0.5162
98545,0.5161
542,0.5158
53675,0.5158
37676,0.5157
18182,0.5156
94903,0.5156
83554,0.5156
98390,0.5154
60299,0.5154
56704,0.5154
50351,0.5153
42568,0.5153
1415,0.5152
67328,0.5149
74252,0.5147
71481,0.5146
61750,0.5145
10199,0.5143
58408,0.5143
62683,0.5141
84237,0.5140
83207,0.5138
78317,0.5137
33259,0.5136
88198,0.5135
54882,0.5135
63203,0.5134
52807,0.5134
5972,0.5134
45937,0.5133
52162,0.5133
5448,0.5133
4647,0.5130
29777,0.5128
80227,0.5127
59795,0.5127
68146,0.5126
43023,0.5125
64145,0.5125
38713,0.5123
96302,0.5122
46926,0.5122
11453,0.5122
55801,0.5121
91641,0.5121
65319,0.5120
54929,0.5120
61759,0.5120
13416,0.5119
83646,0.5118
4968,0.5118
6649,0.5117
34034,0.5115
45109,0.5114
95692,0.5112
78660,0.5111
86261,0.5109
37479,0.5109
23840,0.5109
79986,0.5107
27473,0.5106
43163,0.5105
31110,0.5104
93666,0.5103
27713,0.5100
17410,0.5100
80358,0.5097
35778,0.5096
39049,0.5096
91678,0.5095
93618,0.5094
40716,0.5093
89982,0.5092
31207,0.5092
49793,0.5091
13394,0.5090
13141,0.5088
61409,0.5088
60238,0.5087
25213,0.5086
40802,0.5085
31041,0.5084
85883,0.5082
1749,0.5082
56164,0.5081
71863,0.5081
31142,0.5080
77354,0.5080
28683,0.5080
67837,0.5079
62620,0.5079
89660,0.5077
24052,0.5077
49913,0.5075
25993,0.5075
55081,0.5072
77330,0.5072
30162,0.5069
3354,0.5068
23745,0.5067
6104,0.5067
32004,0.5067
5863,0.5066
68277,0.5066
9795,0.5065
96784,0.5064
15889,0.5063
80260,0.5063
95159,0.5063
59612,0.5061
86687,0.5060
59078,0.5059
78584,0.5058
63538,0.5058
749,0.5057
49055,0.5057
61093,0.5056
27831,0.5054
79425,0.5054
67361,0.5054
62448,0.5051
29677,0.5051
36131,0.5050
35357,0.5050
74826,0.5046
53575,0.5045
42798,0.5044
55020,0.5044
67673,0.5044
34640,0.5043
76006,0.5041
19630,0.5037
43943,0.5037
44318,0.5036
80326,0.5036
39713,0.5035
23741,0.5035
62832,0.5034
65150,0.5034
59938,0.5033
78280,0.5033
62987,0.5032
42506,0.5029
65208,0.5029
58968,0.5028
70371,0.5026
98754,0.5025
80625,0.5025
89956,0.5025
62725,0.5024
13621,0.5024
94799,0.5023
71169,0.5022
44762,0.5020
52206,0.5020
10050,0.5020
75599,0.5020
68034,0.5016
80722,0.5016
1819,0.5016
62107,0.5015
14272,0.5014
65579,0.5013
28310,0.5013
75705,0.5012
74471,0.5009
6910,0.5008
68046,0.5006
68317,0.5005
77426,0.5005
43352,0.5004
57136,0.5002
46835,0.5001
75871,0.5000
41375,0.4999
24355,0.4997
77118,0.4996
98868,0.4995
29814,0.4995
68349,0.4992
95341,0.4992
80333,0.4991
67863,0.4990
92884,0.4990
12075,0.4988
23757,0.4988
60937,0.4987
23830,0.4986
38932,0.4986
807,0.4986
38451,0.4985
63045,0.4984
88937,0.4983
2380,0.4983
39273,0.4983
35075,0.4981
79128,0.4980
50144,0.4980
42324,0.4979
77716,0.4979
59847,0.4978
48627,0.4976
67317,0.4975
7553,0.4974
16399,0.4974
4217,0.4973
24283,0.4971
48501,0.4970
43215,0.4968
82211,0.4968
4803,0.4968
21103,0.4966
1547,0.4966
97289,0.4965
21891,0.4964
10301,0.4964
17302,0.4963
50254,0.4963
81781,0.4961
66016,0.4961
61561,0.4960
33362,0.4960
62335,0.4960
54464,0.4957
62381,0.4954
50391,0.4952
95618,0.4951
53966,0.4949
38568,0.4949
93494,0.4948
52629,0.4948
5488,0.4948
56643,0.4946
78053,0.4945
9413,0.4945
55333,0.4945
65708,0.4945
98962,0.4944
9034,0.4942
78499,0.4942
53986,0.4940
85008,0.4940
44701,0.4940
96247,0.4940
13656,0.4939
10756,0.4939
86027,0.4938
78598,0.4938
14448,0.4938
47163,0.4937
38693,0.4937
94130,0.4937
50097,0.4935
42494,0.4935
65715,0.4934
4933,0.4932
50112,0.4932
85718,0.4932
90315,0.4932
42465,0.4931
12073,0.4930
56552,0.4929
75756,0.4929
93806,0.4929
14809,0.4929
60496,0.4928
11167,0.4928
63348,0.4928
43214,0.4927
23624,0.4927
95267,0.4924
24745,0.4924
84098,0.4923
62561,0.4923
43956,0.4923
75866,0.4923
2545,0.4921
66475,0.4921
88708,0.4920
64660,0.4920
843,0.4920
22768,0.4919
6000,0.4917
85938,0.4917
61142,0.4917
68319,0.4917
20581,0.4915
8083,0.4913
16768,0.4913
53325,0.4912
50799,0.4910
4066,0.4908
20526,0.4904
99525,0.4903
94578,0.4903
36181,0.4901
58927,0.4901
85803,0.4901
45214,0.4899
3018,0.4898
89729,0.4898
53876,0.4896
66179,0.4895
77880,0.4895
52093,0.4893
9307,0.4893
93619,0.4891
66038,0.4891
25682,0.4890
18712,0.4889
37438,0.4888
29881,0.4888
8499,0.4887
69848,0.4883
38016,0.4882
59070,0.4881
42644,0.4881
57838,0.4880
11565,0.4877
1700,0.4877
12935,0.4876
28160,0.4876
86356,0.4875
14170,0.4874
60259,0.4873
46102,0.4872
63240,0.4871
38991,0.4871
67077,0.4870
57686,0.4868
59721,0.4867
60346,0.4866
31714,0.4866
5654,0.4862
60902,0.4862
11411,0.4860
61376,0.4859
86616,0.4858
73304,0.4858
93281,0.4858
78384,0.4856
43201,0.4856
64134,0.4855
55988,0.4854
59689,0.4851
6278,0.4851
75322,0.4849
58926,0.4848
45669,0.4847
23014,0.4846
13303,0.4846
54912,0.4846
29030,0.4844
14356,0.4844
21508,0.4843
36188,0.4842
94606,0.4841
55999,0.4839
97547,0.4839
63687,0.4839
6622,0.4836
64526,0.4835
97644,0.4834
37971,0.4833
57813,0.4832
1108,0.4829
38469,0.4828
68243,0.4825
72044,0.4823
36410,0.4823
99777,0.4820
10237,0.4820
1817,0.4818
8037,0.4815
24135,0.4814
56220,0.4812
14074,0.4812
62418,0.4812
12383,0.4811
59981,0.4810
28470,0.4810
89341,0.4807
37557,0.4806
55707,0.4805
46283,0.4803
53023,0.4803
9395,0.4802
51498,0.4800
51906,0.4800
67596,0.4800
23735,0.4799
79883,0.4799
90366,0.4798
8124,0.4798
70840,0.4798
7730,0.4797
92908,0.4797
95525,0.4797
85754,0.4796
68549,0.4796
96331,0.4796
51204,0.4794
50621,0.4791
55781,0.4789
4428,0.4788
58088,0.4786
94592,0.4786
75114,0.4785
1238,0.4785
92550,0.4785
48126,0.4783
49811,0.4782
6433,0.4780
54939,0.4780
32127,0.4778
59204,0.4777
50462,0.4776
55841,0.4775
92298,0.4770
3223,0.4768
67556,0.4768
93125,0.4766
29580,0.4765
62369,0.4764
51990,0.4763
85322,0.4762
48517,0.4760
11583,0.4760
53519,0.4759
40433,0.4759
83542,0.4759
13205,0.4757
32691,0.4757
52519,0.4755
77060,0.4755
79684,0.4754
75160,0.4754
93070,0.4754
51197,0.4754
17508,0.4753
62633,0.4752
44459,0.4752
54481,0.4752
11119,0.4751
33208,0.4751
97207,0.4750
89834,0.4749
31727,0.4749
62538,0.4748
13549,0.4747
17631,0.4746
94409,0.4746
18968,0.4745
94859,0.4745
23300,0.4743
93259,0.4740
48414,0.4738
95000,0.4738
77509,0.4737
93896,0.4737
94453,0.4737
83067,0.4736
96425,0.4735
60096,0.4734
42820,0.4733
28897,0.4733
73580,0.4732
21771,0.4731
62685,0.4731
10551,0.4730
37946,0.4728
93533,0.4728
40451,0.4728
88901,0.4724
66681,0.4723
65027,0.4723
57428,0.4721
55547,0.4720
21646,0.4719
95741,0.4719
177,0.4718
52377,0.4715
71971,0.4714
65733,0.4714
42198,0.4713
22731,0.4712
47415,0.4711
44211,0.4711
48018,0.4710
28660,0.4710
37269,0.4709
11511,0.4709
13306,0.4707
6249,0.4706
78133,0.4705
22178,0.4703
13115,0.4703
26514,0.4703
23877,0.4702
89667,0.4702
98975,0.4702
96367,0.4702
77054,0.4701
64448,0.4700
9113,0.4699
54192,0.4699
67743,0.4699
39496,0.4698
20039,0.4698
59463,0.4697
99615,0.4697
76508,0.4696
97787,0.4695
75573,0.4695
9841,0.4694
34974,0.4694
50715,0.4689
6187,0.4688
3514,0.4687
67523,0.4687
30579,0.4686
50640,0.4685
41732,0.4685
53211,0.4685
25217,0.4685
5707,0.4684
93515,0.4684
57020,0.4682
97496,0.4681
51956,0.4681
85072,0.4679
39241,0.4678
71576,0.4678
65414,0.4677
54506,0.4677
55162,0.4676
67138,0.4676
85829,0.4675
42690,0.4674
54625,0.4674
23994,0.4673
38512,0.4672
49031,0.4672
19859,0.4670
73522,0.4670
20,0.4669
42918,0.4668
52057,0.4665
59813,0.4664
16477,0.4664
19532,0.4663
44639,0.4660
54618,0.4658
65593,0.4658
89406,0.4657
36341,0.4657
53085,0.4654
7609,0.4654
56424,0.4653
76478,0.4653
54483,0.4652
76119,0.4651
94808,0.4651
63939,0.4650
51014,0.4650
54151,0.4650
76950,0.4650
54324,0.4649
25491,0.4649
22772,0.4649
53711,0.4647
44645,0.4647
76630,0.4647
71389,0.4647
38426,0.4646
80511,0.4646
32239,0.4646
36928,0.4645
38356,0.4643
48543,0.4643
74671,0.4642
6371,0.4641
96282,0.4641
63100,0.4640
31651,0.4640
9956,0.4640
49899,0.4640
57448,0.4638
35245,0.4636
73880,0.4635
3100,0.4635
70407,0.4634
59480,0.4634
74327,0.4633
86894,0.4633
64549,0.4633
97415,0.4632
82329,0.4631
94660,0.4631
81497,0.4631
43242,0.4631
67265,0.4630
89557,0.4630
21382,0.4629
40654,0.4628
14424,0.4628
31265,0.4628
89590,0.4625
28323,0.4625
46957,0.4625
96743,0.4625
38969,0.4624
68591,0.4624
78099,0.4624
27733,0.4624
9491,0.4624
88427,0.4621
36086,0.4620
57934,0.4619
38452,0.4619
6312,0.4618
83918,0.4618
54917,0.4616
50787,0.4614
6294,0.4613
67312,0.4613
27113,0.4613
89370,0.4613
5771,0.4611
38548,0.4611
10743,0.4611
5992,0.4610
35675,0.4609
44796,0.4609
10148,0.4609
68427,0.4606
53706,0.4606
43314,0.4605
77542,0.4604
52843,0.4603
60589,0.4603
59023,0.4603
22759,0.4603
79831,0.4603
53674,0.4602
38962,0.4601
42492,0.4599
42962,0.4599
46084,0.4598
67203,0.4597
37319,0.4597
96358,0.4597
68734,0.4596
90034,0.4594
28757,0.4594
37614,0.4592
69010,0.4592
95131,0.4591
53251,0.4591
39890,0.4590
4460,0.4590
10946,0.4590
23586,0.4588
8372,0.4587
38331,0.4586
66809,0.4586
24054,0.4585
6930,0.4585
12480,0.4582
86391,0.4580
74559,0.4580
42088,0.4580
24827,0.4577
17795,0.4576
69530,0.4576
67202,0.4575
73675,0.4575
23999,0.4572
882,0.4572
20000,0.4571
45525,0.4571
46256,0.4570
21364,0.4569
64749,0.4569
86191,0.4568
87920,0.4568
24735,0.4568
64525,0.4567
47102,0.4563
6743,0.4563
80010,0.4563
51138,0.4563
35982,0.4563
57981,0.4562
4352,0.4562
38179,0.4562
67825,0.4560
86086,0.4560
29576,0.4560
31457,0.4559
81936,0.4557
32207,0.4556
83176,0.4556
93715,0.4556
87058,0.4555
13543,0.4555
54396,0.4555
9526,0.4554
18561,0.4554
95593,0.4553
61443,0.4553
42401,0.4552
75881,0.4548
98352,0.4548
5996,0.4547
21489,0.4547
96731,0.4546
15512,0.4545
94864,0.4545
85616,0.4544
38909,0.4543
36247,0.4542
60094,0.4542
22347,0.4541
55609,0.4540
55002,0.4540
64236,0.4540
18226,0.4539
13492,0.4539
83020,0.4539
31019,0.4539
69656,0.4538
49561,0.4537
1346,0.4537
85391,0.4537
52644,0.4536
68254,0.4536
81563,0.4536
32242,0.4535
36359,0.4535
7077,0.4535
60152,0.4535
44926,0.4535
64733,0.4534
21282,0.4533
63258,0.4533
507,0.4533
92123,0.4533
87768,0.4533
59226,0.4532
21057,0.4532
62595,0.4531
68338,0.4531
96491,0.4530
38861,0.4530
31393,0.4528
47350,0.4527
56104,0.4525
6235,0.4525
244,0.4524
40605,0.4522
44779,0.4522
19857,0.4521
67155,0.4520
92990,0.4520
56312,0.4519
41703,0.4519
18622,0.4518
9933,0.4517
72058,0.4515
3662,0.4514
22668,0.4514
87123,0.4511
88711,0.4511
24225,0.4510
