ID,label
10964,0.6348
44216,0.6344
95318,0.6344
75036,0.6343
3205,0.6343
18710,0.6341
2133,0.6340
34489,0.6340
80420,0.6334
38127,0.6330
49605,0.6329
45822,0.6328
47293,0.6321
53464,0.6319
74835,0.6319
44875,0.6316
92593,0.6309
20277,0.6300
46806,0.6295
79903,0.6295
10561,0.6293
55495,0.6291
52525,0.6286
81107,0.6285
51055,0.6285
26040,0.6284
28853,0.6277
46187,0.6275
74931,0.6275
99973,0.6275
93261,0.6274
60238,0.6261
85282,0.6258
76654,0.6258
54662,0.6258
15876,0.6257
6788,0.6256
92580,0.6256
22240,0.6256
7527,0.6249
49967,0.6249
59795,0.6247
20748,0.6245
59250,0.6244
3775,0.6239
50537,0.6239
93610,0.6233
36278,0.6232
84332,0.6225
11456,0.6212
53922,0.6207
58073,0.6207
14071,0.6207
23629,0.6203
20339,0.6202
26421,0.6200
5307,0.6196
56096,0.6195
24967,0.6194
13587,0.6190
58327,0.6188
63414,0.6187
46359,0.6186
28882,0.6183
42413,0.6181
42471,0.6175
12170,0.6175
24197,0.6173
5083,0.6171
12558,0.6169
34684,0.6168
65749,0.6162
39362,0.6156
33259,0.6153
22576,0.6152
31687,0.6148
67935,0.6147
23006,0.6146
50013,0.6139
46616,0.6135
59972,0.6131
37795,0.6125
43636,0.6124
27832,0.6124
80769,0.6124
49837,0.6121
63447,0.6120
77665,0.6116
64,0.6113
12599,0.6112
58977,0.6110
27279,0.6110
54868,0.6103
97154,0.6102
63820,0.6102
59342,0.6100
55138,0.6094
56717,0.6092
83201,0.6088
74766,0.6087
61679,0.6086
16701,0.6085
59992,0.6085
50005,0.6085
59487,0.6084
31370,0.6079
72459,0.6079
16625,0.6077
45503,0.6076
10405,0.6069
54378,0.6069
64928,0.6068
59860,0.6066
91710,0.6062
1628,0.6062
47240,0.6058
16982,0.6054
58408,0.6047
31102,0.6045
51189,0.6045
61304,0.6041
37479,0.6041
18414,0.6040
84290,0.6040
56213,0.6037
58048,0.6036
45557,0.6034
21550,0.6033
13391,0.6025
52032,0.6024
92994,0.6024
55489,0.6023
66246,0.6019
80790,0.6018
44581,0.6017
56297,0.6016
90919,0.6014
61842,0.6014
50508,0.6012
19793,0.6012
33235,0.6012
28459,0.6008
57996,0.6007
34094,0.6006
9518,0.6005
75449,0.5999
55372,0.5997
73959,0.5997
3728,0.5996
79158,0.5995
14916,0.5994
67180,0.5994
7748,0.5991
96866,0.5989
38105,0.5988
85898,0.5976
4525,0.5975
59182,0.5974
86255,0.5971
28683,0.5961
45631,0.5960
31901,0.5960
81269,0.5957
14869,0.5955
53731,0.5952
10050,0.5951
68706,0.5949
56293,0.5948
60469,0.5947
18188,0.5946
58712,0.5945
19608,0.5945
9872,0.5943
14728,0.5943
78940,0.5942
89341,0.5942
30816,0.5938
23191,0.5938
45594,0.5937
29958,0.5936
66425,0.5935
78791,0.5935
44158,0.5935
27595,0.5935
68357,0.5935
31858,0.5933
59612,0.5932
14272,0.5932
55988,0.5932
96320,0.5931
98975,0.5929
7673,0.5929
45559,0.5927
96661,0.5926
32004,0.5925
86954,0.5925
30162,0.5924
44138,0.5924
55157,0.5923
25885,0.5919
51465,0.5914
41584,0.5912
34801,0.5910
94699,0.5909
7553,0.5908
42568,0.5907
62690,0.5902
60348,0.5899
6673,0.5898
74096,0.5897
72569,0.5896
95869,0.5894
68004,0.5892
8888,0.5892
7308,0.5888
73910,0.5888
55238,0.5884
99374,0.5884
7367,0.5881
54361,0.5880
89422,0.5871
93957,0.5869
63274,0.5867
95885,0.5866
95628,0.5864
66693,0.5863
65062,0.5863
68277,0.5862
28147,0.5862
67077,0.5862
42902,0.5861
6313,0.5860
35676,0.5860
15709,0.5860
26679,0.5860
54970,0.5859
88937,0.5859
55136,0.5857
30501,0.5856
16815,0.5851
6206,0.5848
85760,0.5847
18182,0.5846
63055,0.5844
98962,0.5843
2587,0.5843
98754,0.5842
13226,0.5841
43811,0.5841
10454,0.5839
45145,0.5838
93943,0.5836
36,0.5836
94928,0.5836
80227,0.5836
12353,0.5836
75032,0.5832
61141,0.5832
10743,0.5832
66598,0.5831
29204,0.5829
4865,0.5828
37676,0.5826
10884,0.5824
46683,0.5822
54089,0.5820
97270,0.5819
71481,0.5815
85445,0.5815
88708,0.5814
21614,0.5813
66940,0.5810
74416,0.5810
53145,0.5809
62987,0.5808
78660,0.5804
95102,0.5803
6478,0.5803
49926,0.5802
53553,0.5801
21939,0.5801
77771,0.5800
86036,0.5800
56704,0.5800
38451,0.5797
37460,0.5795
62546,0.5794
68576,0.5793
76439,0.5791
38207,0.5791
45182,0.5789
63281,0.5789
67596,0.5787
42820,0.5787
43315,0.5787
17556,0.5787
60874,0.5786
62832,0.5786
10825,0.5783
9594,0.5782
64134,0.5781
40057,0.5780
93451,0.5777
23735,0.5774
80625,0.5774
85494,0.5774
63014,0.5772
37483,0.5771
67100,0.5769
47805,0.5767
19154,0.5765
35797,0.5764
67298,0.5763
69180,0.5763
52501,0.5763
27408,0.5762
36410,0.5762
61965,0.5758
60794,0.5757
78389,0.5756
42198,0.5756
50097,0.5756
27683,0.5754
63193,0.5753
66607,0.5748
91360,0.5745
90151,0.5745
89747,0.5744
50799,0.5744
34954,0.5743
50621,0.5742
49830,0.5741
93051,0.5741
65549,0.5740
49448,0.5739
78862,0.5738
50434,0.5737
63855,0.5735
11614,0.5733
78499,0.5732
4490,0.5731
4653,0.5730
23751,0.5730
79883,0.5729
17376,0.5729
97533,0.5728
29038,0.5727
21209,0.5725
49882,0.5725
18712,0.5724
30475,0.5723
22379,0.5722
89557,0.5721
43846,0.5720
9945,0.5720
93574,0.5719
93618,0.5719
25856,0.5718
43163,0.5718
30764,0.5717
12659,0.5715
31019,0.5715
10047,0.5715
54425,0.5714
52206,0.5713
69125,0.5713
23830,0.5713
43634,0.5713
76896,0.5713
47623,0.5712
37888,0.5711
27713,0.5711
13457,0.5709
53203,0.5709
88203,0.5708
13401,0.5708
86204,0.5706
41401,0.5706
97047,0.5705
21167,0.5704
25562,0.5700
55041,0.5700
84447,0.5700
28990,0.5700
35720,0.5699
80358,0.5698
59087,0.5697
12395,0.5697
10244,0.5696
14799,0.5696
55349,0.5695
48720,0.5695
46835,0.5695
29427,0.5693
47164,0.5690
75512,0.5690
68298,0.5689
28708,0.5688
34810,0.5686
55781,0.5686
40411,0.5685
90149,0.5685
74439,0.5684
32479,0.5684
45249,0.5684
26379,0.5681
45191,0.5680
30811,0.5679
75370,0.5675
93638,0.5675
38150,0.5674
52918,0.5673
6269,0.5673
205,0.5672
41497,0.5670
63834,0.5668
97268,0.5666
29170,0.5666
55801,0.5665
98545,0.5665
59668,0.5664
59141,0.5664
10581,0.5664
65319,0.5662
34034,0.5660
77713,0.5660
55333,0.5658
62613,0.5656
5863,0.5656
37146,0.5655
63639,0.5655
11411,0.5654
37425,0.5654
98192,0.5653
38936,0.5653
61935,0.5648
51485,0.5646
5972,0.5645
57521,0.5644
42856,0.5643
84386,0.5643
14409,0.5642
34697,0.5641
43214,0.5641
54887,0.5640
63609,0.5639
62732,0.5639
97610,0.5637
64187,0.5637
31110,0.5635
78529,0.5635
437,0.5634
39713,0.5632
13129,0.5631
29677,0.5631
18638,0.5630
44963,0.5629
59057,0.5628
22772,0.5628
42798,0.5628
33213,0.5627
36131,0.5625
1710,0.5624
91385,0.5624
73880,0.5623
13205,0.5623
38217,0.5623
36193,0.5623
62412,0.5620
6649,0.5617
48543,0.5615
52162,0.5614
29800,0.5613
94203,0.5611
7466,0.5610
17795,0.5609
56927,0.5609
24052,0.5608
11583,0.5607
67837,0.5606
68433,0.5605
54021,0.5605
44724,0.5604
60364,0.5604
48524,0.5603
60497,0.5602
60190,0.5601
47302,0.5598
62863,0.5598
13257,0.5597
35974,0.5597
85883,0.5597
80511,0.5597
88864,0.5597
42673,0.5596
86687,0.5596
69485,0.5595
89982,0.5594
29488,0.5594
44606,0.5593
86295,0.5592
85718,0.5590
88198,0.5587
53023,0.5587
85938,0.5587
74471,0.5586
50739,0.5585
33231,0.5585
89215,0.5584
83646,0.5584
75638,0.5584
26221,0.5584
52807,0.5583
28072,0.5582
42851,0.5582
23757,0.5582
63348,0.5580
54503,0.5579
79986,0.5579
50501,0.5578
95148,0.5578
83812,0.5577
28470,0.5571
24833,0.5570
18226,0.5569
96439,0.5568
48224,0.5567
2568,0.5567
26555,0.5566
67317,0.5565
79073,0.5565
37938,0.5564
6281,0.5563
74962,0.5563
83207,0.5562
71356,0.5561
81707,0.5560
67328,0.5558
59295,0.5558
22178,0.5558
94533,0.5557
68591,0.5557
11453,0.5555
33365,0.5555
13394,0.5553
93666,0.5553
64144,0.5552
9307,0.5550
28310,0.5549
3908,0.5549
71863,0.5546
49748,0.5543
51204,0.5543
19843,0.5542
95341,0.5541
59078,0.5540
61759,0.5540
1547,0.5540
82345,0.5539
83176,0.5538
60299,0.5537
28600,0.5537
72319,0.5534
18609,0.5533
78317,0.5529
23363,0.5529
50283,0.5527
35204,0.5525
84098,0.5525
47163,0.5524
38246,0.5523
4066,0.5523
92944,0.5523
38356,0.5521
47090,0.5521
93503,0.5520
52523,0.5520
12073,0.5519
37438,0.5519
66475,0.5518
92710,0.5516
46953,0.5516
61879,0.5515
17991,0.5515
27811,0.5514
1578,0.5512
29329,0.5511
65708,0.5511
59473,0.5510
49938,0.5510
70470,0.5509
95692,0.5509
48791,0.5507
94903,0.5505
85803,0.5504
86616,0.5504
67673,0.5504
43352,0.5503
89834,0.5502
21364,0.5501
38713,0.5500
29383,0.5500
66179,0.5500
38932,0.5497
4647,0.5497
68046,0.5497
38880,0.5496
76244,0.5495
96302,0.5494
76032,0.5494
72338,0.5494
14041,0.5493
40942,0.5493
92990,0.5493
26022,0.5492
13582,0.5492
63203,0.5492
60346,0.5491
38395,0.5490
72262,0.5488
60902,0.5487
32032,0.5487
95593,0.5486
79425,0.5485
55645,0.5484
74252,0.5483
80333,0.5481
51487,0.5479
62683,0.5478
38693,0.5478
89660,0.5478
67333,0.5476
55778,0.5476
25993,0.5475
73304,0.5475
51311,0.5471
78107,0.5470
48495,0.5469
85858,0.5469
60937,0.5468
55081,0.5466
269,0.5465
96331,0.5463
10828,0.5463
86027,0.5462
85829,0.5461
97865,0.5460
33362,0.5459
59503,0.5459
93351,0.5452
52261,0.5452
54882,0.5451
68146,0.5451
96527,0.5450
1415,0.5450
14125,0.5450
6433,0.5448
10199,0.5447
66228,0.5447
25594,0.5447
91678,0.5446
93619,0.5443
7911,0.5443
77354,0.5443
15750,0.5441
59284,0.5438
44459,0.5438
98630,0.5434
41503,0.5434
7609,0.5433
32127,0.5432
98390,0.5431
15733,0.5430
9395,0.5430
23745,0.5429
49931,0.5428
31603,0.5428
97644,0.5427
42324,0.5425
93494,0.5424
16477,0.5423
41697,0.5420
52093,0.5419
96358,0.5419
44226,0.5419
68986,0.5417
83067,0.5416
60589,0.5412
357,0.5411
28613,0.5409
20357,0.5407
43470,0.5406
9956,0.5405
1817,0.5404
29580,0.5404
24283,0.5402
38016,0.5402
40716,0.5401
6396,0.5400
14809,0.5398
32569,0.5396
53966,0.5394
26000,0.5394
65579,0.5393
10324,0.5393
46926,0.5392
4968,0.5389
15889,0.5386
41628,0.5386
38991,0.5385
6910,0.5384
53675,0.5381
62655,0.5381
27473,0.5380
5448,0.5379
56552,0.5379
33812,0.5379
807,0.5379
29576,0.5377
34561,0.5377
77330,0.5377
58513,0.5374
31534,0.5373
77716,0.5373
42506,0.5370
77880,0.5370
53876,0.5369
9933,0.5368
54343,0.5368
71169,0.5367
59721,0.5366
29881,0.5364
86101,0.5364
63538,0.5363
90315,0.5362
29777,0.5361
98861,0.5358
8083,0.5357
75114,0.5357
36188,0.5355
60612,0.5353
6908,0.5353
70371,0.5353
58088,0.5353
41375,0.5351
53085,0.5347
29814,0.5346
93070,0.5346
77711,0.5344
86894,0.5341
67456,0.5341
49364,0.5340
69010,0.5337
35339,0.5335
1819,0.5334
61524,0.5332
96182,0.5332
35675,0.5331
48126,0.5329
31207,0.5327
83542,0.5325
65715,0.5325
14356,0.5325
3514,0.5325
17508,0.5324
73012,0.5324
171,0.5323
43956,0.5323
21891,0.5321
64628,0.5321
89667,0.5321
40722,0.5319
65208,0.5318
49328,0.5318
82467,0.5317
78584,0.5316
25213,0.5316
99045,0.5316
7005,0.5315
75705,0.5315
4352,0.5314
31041,0.5312
86261,0.5310
40654,0.5309
6104,0.5308
96491,0.5308
45214,0.5308
60496,0.5306
50219,0.5301
62725,0.5300
94578,0.5299
71389,0.5299
78280,0.5298
17581,0.5298
55547,0.5298
98868,0.5298
54495,0.5297
68254,0.5296
57838,0.5296
68427,0.5295
27831,0.5294
8037,0.5293
24827,0.5293
24745,0.5291
8372,0.5291
54,0.5290
42825,0.5288
93806,0.5287
55999,0.5287
43161,0.5282
2380,0.5281
5992,0.5280
60131,0.5279
85008,0.5279
94409,0.5278
45669,0.5277
69785,0.5277
85322,0.5277
44639,0.5276
57136,0.5275
44383,0.5275
79128,0.5273
45569,0.5272
13115,0.5271
34983,0.5269
28160,0.5266
65226,0.5266
23877,0.5266
90366,0.5265
68317,0.5265
54506,0.5264
67554,0.5263
69848,0.5263
41703,0.5262
22668,0.5262
49913,0.5261
55020,0.5261
2707,0.5261
23706,0.5258
75160,0.5257
83554,0.5254
34906,0.5253
48935,0.5253
31142,0.5249
42286,0.5247
67202,0.5246
13656,0.5245
91779,0.5245
22347,0.5244
5771,0.5244
2526,0.5241
19914,0.5241
50054,0.5240
53211,0.5239
64145,0.5239
19859,0.5238
43343,0.5237
63048,0.5236
13416,0.5235
93533,0.5234
43023,0.5233
76119,0.5232
68349,0.5232
51153,0.5231
89370,0.5231
80228,0.5228
26184,0.5227
85638,0.5226
85782,0.5226
39273,0.5226
61409,0.5225
1381,0.5224
10301,0.5222
45109,0.5222
93394,0.5219
93281,0.5218
9413,0.5218
62381,0.5218
38568,0.5217
6187,0.5217
57428,0.5216
49561,0.5215
56753,0.5213
21057,0.5213
80326,0.5212
25910,0.5211
6534,0.5211
67863,0.5208
6312,0.5207
62448,0.5206
41580,0.5205
88427,0.5205
28323,0.5203
68319,0.5201
63986,0.5201
24135,0.5201
80260,0.5199
84237,0.5198
57813,0.5197
65027,0.5197
81936,0.5195
9034,0.5194
96784,0.5193
6622,0.5193
44645,0.5192
95741,0.5191
21646,0.5191
48627,0.5190
22358,0.5190
28672,0.5189
89884,0.5189
42401,0.5187
34636,0.5187
60259,0.5187
10148,0.5186
67155,0.5186
10563,0.5185
16399,0.5185
75395,0.5185
62953,0.5184
542,0.5183
2545,0.5183
24735,0.5181
78598,0.5180
49055,0.5180
76006,0.5180
66016,0.5176
5707,0.5176
67361,0.5176
63045,0.5175
96565,0.5173
95159,0.5172
61142,0.5171
10055,0.5170
26514,0.5170
52521,0.5168
12075,0.5168
59981,0.5167
19630,0.5166
43314,0.5166
37322,0.5166
40724,0.5165
59070,0.5165
28757,0.5164
18622,0.5164
52629,0.5163
63100,0.5162
84973,0.5162
56833,0.5161
8014,0.5158
86064,0.5158
23840,0.5158
98971,0.5156
45525,0.5155
45937,0.5155
24355,0.5155
27193,0.5154
67312,0.5153
3354,0.5150
94130,0.5149
54797,0.5148
34782,0.5146
43201,0.5143
13492,0.5143
96367,0.5142
23014,0.5140
86391,0.5140
44762,0.5139
55180,0.5138
6508,0.5137
50254,0.5134
29358,0.5133
59023,0.5133
20526,0.5133
95618,0.5133
75599,0.5132
95000,0.5131
42494,0.5131
82329,0.5130
177,0.5130
77509,0.5129
59847,0.5128
10756,0.5128
54929,0.5128
97787,0.5128
13306,0.5126
6743,0.5124
75871,0.5123
38969,0.5122
59204,0.5121
94799,0.5121
93136,0.5121
77426,0.5120
21771,0.5120
59813,0.5120
11565,0.5120
97289,0.5119
63222,0.5117
43215,0.5117
56220,0.5117
81497,0.5115
61561,0.5115
25491,0.5113
25217,0.5111
8719,0.5111
13621,0.5109
5488,0.5108
94660,0.5108
56781,0.5108
51197,0.5108
273,0.5107
7077,0.5106
13281,0.5106
73861,0.5104
38018,0.5103
61093,0.5102
75866,0.5101
843,0.5100
6000,0.5100
507,0.5098
89729,0.5097
29030,0.5096
61750,0.5094
82609,0.5093
78053,0.5092
44796,0.5091
57693,0.5090
86086,0.5089
96922,0.5088
14424,0.5088
58323,0.5088
23586,0.5088
65150,0.5086
49994,0.5083
23624,0.5083
93259,0.5083
11167,0.5083
80529,0.5082
48501,0.5081
68243,0.5080
95267,0.5079
92908,0.5079
62418,0.5078
75756,0.5078
23999,0.5077
62107,0.5076
87745,0.5076
39241,0.5076
79265,0.5075
77118,0.5075
96731,0.5073
35778,0.5073
68214,0.5072
94864,0.5072
13543,0.5070
44948,0.5069
50144,0.5068
38512,0.5068
9795,0.5067
60010,0.5067
25171,0.5066
47102,0.5066
27113,0.5065
73839,0.5064
13780,0.5064
96401,0.5063
55609,0.5062
91641,0.5062
84501,0.5060
31537,0.5059
44701,0.5059
43568,0.5059
62561,0.5058
99949,0.5058
75573,0.5055
28660,0.5055
99010,0.5052
21282,0.5052
73675,0.5051
28897,0.5051
58922,0.5050
8499,0.5050
882,0.5050
34640,0.5048
38426,0.5048
64749,0.5047
82355,0.5046
12935,0.5045
90034,0.5044
43943,0.5043
21508,0.5042
30681,0.5042
15512,0.5039
39049,0.5037
45161,0.5036
63240,0.5036
37979,0.5036
93715,0.5036
59290,0.5034
62902,0.5034
55841,0.5033
16768,0.5032
92884,0.5031
1700,0.5031
74671,0.5030
98781,0.5028
72058,0.5025
80206,0.5024
66681,0.5024
14873,0.5023
51906,0.5023
21382,0.5023
14514,0.5023
1238,0.5022
37946,0.5021
26910,0.5021
47951,0.5021
4428,0.5021
62369,0.5020
60224,0.5020
83672,0.5020
94453,0.5018
38548,0.5018
77054,0.5018
19028,0.5017
95525,0.5015
58968,0.5012
34660,0.5012
9491,0.5011
82017,0.5011
34153,0.5009
83918,0.5009
13141,0.5008
28292,0.5007
94859,0.5006
55162,0.5006
86608,0.5004
33232,0.5004
1749,0.5004
21103,0.5003
38179,0.5001
21495,0.5000
47415,0.4998
85521,0.4998
46348,0.4998
59484,0.4997
13549,0.4997
76050,0.4997
85291,0.4996
69530,0.4994
67939,0.4994
41882,0.4992
20581,0.4992
92123,0.4991
57934,0.4991
14170,0.4990
46283,0.4988
6278,0.4987
54396,0.4986
56164,0.4985
65593,0.4985
43242,0.4985
82211,0.4984
25682,0.4984
80452,0.4983
27920,0.4983
5155,0.4983
22560,0.4982
13303,0.4982
56056,0.4982
29264,0.4981
89406,0.4980
35075,0.4979
3223,0.4979
42644,0.4978
18968,0.4978
88847,0.4977
35357,0.4977
86356,0.4976
65085,0.4975
1645,0.4975
40802,0.4974
10517,0.4973
81832,0.4972
22136,0.4972
27851,0.4972
79640,0.4971
90035,0.4970
37078,0.4970
6249,0.4969
42492,0.4969
89956,0.4968
55915,0.4968
81563,0.4967
36181,0.4966
5404,0.4962
9113,0.4962
77060,0.4961
13232,0.4961
81298,0.4960
30579,0.4957
93105,0.4957
93515,0.4956
51990,0.4955
44802,0.4954
54324,0.4954
7042,0.4954
59226,0.4954
5903,0.4953
22759,0.4952
65414,0.4952
85391,0.4950
67396,0.4949
68768,0.4947
46256,0.4947
62790,0.4947
90398,0.4946
68549,0.4945
49811,0.4945
56312,0.4945
88711,0.4943
72044,0.4942
52644,0.4940
94176,0.4940
55707,0.4939
6930,0.4939
65336,0.4939
81893,0.4938
17302,0.4937
12838,0.4936
98352,0.4935
15006,0.4934
5675,0.4932
80818,0.4931
93896,0.4931
14448,0.4930
4933,0.4929
54192,0.4928
32691,0.4925
85388,0.4923
67556,0.4921
53575,0.4920
86191,0.4920
98404,0.4920
79659,0.4919
20000,0.4917
95488,0.4917
14693,0.4916
60152,0.4916
95807,0.4914
95790,0.4914
19473,0.4913
88901,0.4912
99142,0.4911
28176,0.4911
42465,0.4910
3905,0.4909
64660,0.4907
68626,0.4907
62620,0.4907
77225,0.4905
27733,0.4905
56424,0.4903
85072,0.4903
57020,0.4902
95132,0.4902
8124,0.4902
11511,0.4901
65733,0.4901
6972,0.4901
12383,0.4900
70290,0.4899
36341,0.4899
11119,0.4897
92988,0.4897
37971,0.4897
94606,0.4897
17276,0.4896
55965,0.4895
49958,0.4894
4217,0.4892
70407,0.4892
10551,0.4890
24225,0.4889
37614,0.4888
98107,0.4888
3018,0.4886
6983,0.4886
45568,0.4884
50806,0.4884
52642,0.4883
64733,0.4882
31651,0.4882
75128,0.4881
67734,0.4881
96282,0.4881
44483,0.4880
33288,0.4880
10651,0.4880
79831,0.4880
68350,0.4879
49793,0.4879
70197,0.4878
52671,0.4878
19752,0.4877
92491,0.4877
45156,0.4876
22768,0.4876
73560,0.4875
51014,0.4875
50462,0.4873
85085,0.4873
43474,0.4871
31727,0.4870
29686,0.4869
32239,0.4868
32634,0.4868
4606,0.4867
17631,0.4866
59463,0.4865
48517,0.4865
67265,0.4863
9526,0.4863
53986,0.4862
57981,0.4862
49189,0.4861
76332,0.4861
38331,0.4859
40433,0.4858
53005,0.4858
89590,0.4857
14140,0.4856
33208,0.4855
63258,0.4855
64525,0.4852
55751,0.4852
68338,0.4850
26381,0.4850
79173,0.4848
90466,0.4848
31393,0.4847
82915,0.4847
27566,0.4845
54481,0.4845
