ID,label,lable
239,0.1,0.2801591173955268
240,0.1,0.28237979286369075
241,0.1,0.5097269349407296
242,0.1,0.2735371533258571
244,0.1,0.36828336957478264
245,0.1,0.11717093542064562
246,0.1,0.057420765386831135
248,0.1,0.04420865355452058
252,0.1,0.3095787556567212
256,0.1,0.055059256413381004
257,0.1,0.1021124097743502
266,0.1,0.5203002859131445
268,0.1,0.09342308358145636
269,0.1,0.5483426265192637
271,0.1,0.577160757937749
272,0.1,0.34176603970146935
273,0.1,0.39664896015513545
278,0.1,0.20860498032465993
281,0.1,0.038355025767246934
283,0.1,0.362678008250664
290,0.1,0.1389731954679656
291,0.1,0.15856258584441216
294,0.1,0.062476576449005776
299,0.1,0.030296290715730822
301,0.1,0.330008489865322
302,0.1,0.03823664852920111
303,0.1,0.01577420868984122
304,0.1,0.02182857594873246
309,0.1,0.16766660488832139
310,0.1,0.04187486644045701
311,0.1,0.0027921634937666594
312,0.1,0.10150060219768647
313,0.1,0.08144695578148484
315,0.1,0.1669926820513535
316,0.1,0.03490717818225188
317,0.1,0.10836258269250704
321,0.1,0.03219611536058421
326,0.1,0.2362319313012027
330,0.1,0.12856347204503824
335,0.1,0.08413385825249362
342,0.1,0.07506132800628648
343,0.1,0.07410469016989185
344,0.1,0.1916897801172552
351,0.1,0.1107656166637385
353,0.1,0.5414170677895128
354,0.1,0.10898266946325783
357,0.1,0.3658398234635052
360,0.1,0.022722860605150823
362,0.1,0.27144271989759283
365,0.1,0.17940561552664355
366,0.1,0.010160907936268648
368,0.1,0.20587163335132772
370,0.1,0.030118694115250297
374,0.1,0.4030369979858589
375,0.1,0.04768093572015077
376,0.1,0.185679839223168
377,0.1,0.5840553391204673
378,0.1,0.17006045136481152
381,0.1,0.14441947182724554
382,0.1,0.3141273739327035
383,0.1,0.012484332445733572
384,0.1,0.13244099177801885
385,0.1,0.17660481958431876
386,0.1,0.18396142745181301
390,0.1,0.24931042782884694
391,0.1,0.1658034774454406
392,0.1,0.005652154550405234
395,0.1,0.11744195728156402
396,0.1,0.24290511417380817
399,0.1,0.09728817672133194
402,0.1,0.5077858300963453
403,0.1,0.025862969673458885
407,0.1,0.28449781200768015
417,0.1,0.06950804058089065
418,0.1,0.16443771427322737
419,0.1,0.11184826891501647
420,0.1,0.30368210913672666
422,0.1,0.2926855782072228
423,0.1,0.277606518700811
426,0.1,0.4408868555303659
429,0.1,0.07931351203767506
434,0.1,0.031370703202724955
437,0.1,0.34027816599501276
440,0.1,0.05951804270347811
444,0.1,0.08131470421762155
452,0.1,0.07366966456953526
454,0.1,0.07975171686706983
457,0.1,0.009760432694171253
461,0.1,0.08246907597951243
462,0.1,0.045607710245739425
468,0.1,0.18356030070929405
470,0.1,0.020279085645466103
481,0.1,0.15531885912043575
482,0.1,0.008233950528168507
483,0.1,0.0662881177448185
487,0.1,0.4212108117584922
493,0.1,0.8244621399317573
495,0.1,0.18842279032545023
498,0.1,0.20216718496925393
501,0.1,0.29229700970935274
503,0.1,0.17629185657780594
507,0.1,0.47670081359199773
510,0.1,0.049193556571196985
512,0.1,0.04166617847706669
514,0.1,0.6699077863388593
516,0.1,0.0910845936499743
521,0.1,0.03486048314225477
530,0.1,0.020113723286241236
531,0.1,0.15140172962822812
539,0.1,0.537213188925696
540,0.1,0.15641400364858674
542,0.1,0.440296682233497
543,0.1,0.07476260730158828
547,0.1,0.009179855146893649
548,0.1,0.18570345032167287
551,0.1,0.05354665397352517
553,0.1,0.30262705093632897
554,0.1,0.008738422157631459
556,0.1,0.05938877105622978
557,0.1,0.04736677845802291
558,0.1,0.02182857594873246
559,0.1,0.04859806173346195
566,0.1,0.30156618269330654
567,0.1,0.013674713234447843
568,0.1,0.028270864348511823
573,0.1,0.011593637545191677
574,0.1,0.06597669649554365
576,0.1,0.18339828574521588
581,0.1,0.14290048377975664
585,0.1,0.04595987806725646
591,0.1,0.44966836017513195
597,0.1,0.3667530988709166
599,0.1,0.00351213842721734
600,0.1,0.35833430031014685
601,0.1,0.011993962625413026
610,0.1,0.0072786316472232574
613,0.1,0.006636579062576136
615,0.1,0.0029965733678670326
618,0.1,0.18472859348014517
619,0.1,0.048438710908861204
622,0.1,0.008062998797133339
625,0.1,0.14464386776663404
629,0.1,0.11999174706782385
630,0.1,0.34729846367803935
633,0.1,0.014012515757052826
639,0.1,0.024212407339715424
642,0.1,0.12324397704822171
651,0.1,0.01628175302567386
652,0.1,0.0613525810844922
653,0.1,0.009102594428709615
655,0.1,0.008673489564362855
659,0.1,0.007410095385292132
660,0.1,0.03266544370005261
662,0.1,0.007064712339368041
665,0.1,0.015298752086731243
667,0.1,0.14285694772750407
668,0.1,0.08624051221681349
675,0.1,0.18496536602517552
676,0.1,0.17508227048371713
678,0.1,0.02124075622430026
680,0.1,0.18918827538488647
682,0.1,0.14698466725266512
685,0.1,0.009139304405174742
691,0.1,0.027854562184158466
692,0.1,0.12991949700404282
693,0.1,0.17229008475862487
695,0.1,0.1343969256112281
696,0.1,0.02931126035449648
698,0.1,0.02502725005011862
702,0.1,0.04515025650158809
703,0.1,0.18871434791624875
709,0.1,0.6071304657241804
712,0.1,0.03688609201907778
714,0.1,0.18019866718678065
718,0.1,0.019895517798444756
721,0.1,0.004950499331016653
724,0.1,0.02558323635755506
730,0.1,0.009102594428709615
736,0.1,0.2893138854790174
738,0.1,0.12062937898772591
740,0.1,0.01597159124595798
742,0.1,0.11988025232247192
745,0.1,0.022965358635850072
748,0.1,0.4425294508118827
749,0.1,0.5162200678069696
750,0.1,0.10378257974970784
752,0.1,0.11558204383383355
753,0.1,0.008403144647824915
755,0.1,0.012794041929428976
758,0.1,0.15125037042470732
759,0.1,0.19908286227484173
762,0.1,0.02621317150274905
764,0.1,0.25792979068128064
765,0.1,0.022449594889105005
767,0.1,0.02257444650073609
771,0.1,0.2608493686698497
774,0.1,0.08183032641034312
775,0.1,0.06537079529417963
778,0.1,0.0071222667978884675
782,0.1,0.06418855963510146
788,0.1,0.0013758200841180318
790,0.1,0.140877091915453
791,0.1,0.03032003314073807
793,0.1,0.014120244736102874
794,0.1,0.27189972257885964
795,0.1,0.016707397794204302
802,0.1,0.0012479131696206036
804,0.1,0.29350707138067844
807,0.1,0.43390846258077703
808,0.1,0.12324226137127306
809,0.1,0.1706383176624424
810,0.1,0.14608357167635416
811,0.1,0.025006444914154328
813,0.1,0.03104323665437527
815,0.1,0.030247372217129295
816,0.1,0.21233394862665692
825,0.1,0.07909460567705887
827,0.1,0.2009592975929031
828,0.1,0.04548947509013423
830,0.1,0.1007629154079831
832,0.1,0.034532345784823004
833,0.1,0.0156973923173092
836,0.1,0.22694220118316627
840,0.1,0.18686005021317792
842,0.1,0.2009487923632624
843,0.1,0.35596970639239
848,0.1,0.30640462794706425
849,0.1,0.12493185072473752
851,0.1,0.04882385606991058
852,0.1,0.09635642213907437
859,0.1,0.17614135662420247
861,0.1,0.003611863866240875
863,0.1,0.017070167810048005
866,0.1,0.3754194835504851
871,0.1,0.04713074902732439
872,0.1,0.10661838014980198
881,0.1,0.03459339938886377
882,0.1,0.676840689109993
883,0.1,0.006242392556760527
884,0.1,0.07815642428847862
887,0.1,0.0013758200841180318
888,0.1,0.2435392353265835
896,0.1,0.11363334411763067
897,0.1,0.03235660779370043
898,0.1,0.009485719214462287
899,0.1,0.08911515081293227
900,0.1,0.015658174175454707
902,0.1,0.10264749803249308
903,0.1,0.10670835438502255
904,0.1,0.4337077260262093
906,0.1,0.019558823952338097
909,0.1,0.1341381561704011
917,0.1,0.23708367407672304
920,0.1,0.032239983466764564
923,0.1,0.47528869663271733
924,0.1,0.15695830166215585
927,0.1,0.01764595070764763
929,0.1,0.054886348849637674
931,0.1,0.3166223854819663
933,0.1,0.11133211595895974
934,0.1,0.023994956151895258
935,0.1,0.09433598647259986
936,0.1,0.02042429076264679
938,0.1,0.019020293172852223
940,0.1,0.10164175416087717
942,0.1,0.03217569193202049
943,0.1,0.03981272717926158
944,0.1,0.04533428224747499
945,0.1,0.15664443226024277
948,0.1,0.01981440151445439
949,0.1,0.2553444353684118
950,0.1,0.12392975268102491
954,0.1,0.2082423767262764
956,0.1,0.06080485939390481
957,0.1,0.058735987291469394
964,0.1,0.0033336296632237162
965,0.1,0.11578703390477114
973,0.1,0.1736758392406439
974,0.1,0.010011197195786123
975,0.1,0.011783090340814952
977,0.1,0.001404648609690222
980,0.1,0.1563250624691325
981,0.1,0.035435359524565585
990,0.1,0.011123188024465514
992,0.1,0.0011065491483439433
994,0.1,0.09781599115565931
997,0.1,0.13990444975442815
999,0.1,0.13843353422045562
1000,0.1,0.006288246128435688
1001,0.1,0.20941796112267158
1009,0.1,0.08449281720717136
1011,0.1,0.29371083139781384
1012,0.1,0.0012479131696206036
1013,0.1,0.026308180747260504
1016,0.1,0.0044995720779175685
1025,0.1,0.0024353242374192804
1026,0.1,0.08447001315527516
1029,0.1,0.25251501557956624
1032,0.1,0.0044995720779175685
1034,0.1,0.13277543723157775
1039,0.1,0.10441398853948478
1040,0.1,0.021539830028015402
1045,0.1,0.0032507114547422676
1047,0.1,0.1758635328730695
1055,0.1,0.21353202200489438
1059,0.1,0.2196842223306139
1061,0.1,0.014451756108117112
1063,0.1,0.2539310227253146
1070,0.1,0.37793088273480957
1073,0.1,0.3120648211167094
1075,0.1,0.2906569683626202
1077,0.1,0.03739389293553038
1078,0.1,0.3787331508921873
1079,0.1,0.0012479131696206036
1083,0.1,0.07940166660165486
1086,0.1,0.037711323278345275
1090,0.1,0.00948909730598188
1095,0.1,0.1587562573082141
1098,0.1,0.3597216332789138
1100,0.1,0.03556464987154061
1103,0.1,0.09711998876772324
1104,0.1,0.05094585935676096
1107,0.1,0.14850452204566403
1108,0.1,0.18532979975467387
1111,0.1,0.005668452668614871
1113,0.1,0.053689480785146036
1114,0.1,0.07659655568938799
1117,0.1,0.07464388314714045
1118,0.1,0.21748097134388966
1121,0.1,0.08220896565405328
1123,0.1,0.07736168419003585
1124,0.1,0.5138094347619547
1128,0.1,0.01790651785503814
1131,0.1,0.032592324956062485
1132,0.1,0.1905887736646047
1133,0.1,0.022718082410578107
1134,0.1,0.01960004062572279
1136,0.1,0.008541399036111173
1137,0.1,0.1812058679481526
1141,0.1,0.017567827021693308
1145,0.1,0.1906028873539803
1150,0.1,0.1445144231352736
1153,0.1,0.007445984067177532
1154,0.1,0.021766591199218435
1157,0.1,0.021698445755250335
1158,0.1,0.047806380564884274
1160,0.1,0.08565421305602129
1163,0.1,0.18472164716765052
1164,0.1,0.0881794965027424
1165,0.1,0.1553700067585216
1168,0.1,0.06449870063590238
1173,0.1,0.14233414538238845
1174,0.1,0.06251543448582486
1176,0.1,0.2699334501078772
1177,0.1,0.2236870266382017
1178,0.1,0.12716382245154878
1180,0.1,0.06167600763741911
1181,0.1,0.00865085010862541
1183,0.1,0.029324002391141305
1187,0.1,0.10912878141857583
1188,0.1,0.03144837586246966
1191,0.1,0.13045548219170752
1193,0.1,0.05752810129737126
1195,0.1,0.006088820377658061
1197,0.1,0.005600316411297976
1202,0.1,0.24772707874706432
1203,0.1,0.09743522598012587
1205,0.1,0.4501274902388188
1215,0.1,0.7427367035860288
1216,0.1,0.06841742041457057
1217,0.1,0.19456464802995638
1218,0.1,0.0524554365168124
1219,0.1,0.029391419023065284
1220,0.1,0.12483841335177162
1222,0.1,0.18716379347956924
1223,0.1,0.03261640735215115
1224,0.1,0.047720933318569164
1225,0.1,0.37913739165904914
1228,0.1,0.0302718109975733
1231,0.1,0.2894310189697432
1235,0.1,0.11547225294406174
1237,0.1,0.09146324427880351
1238,0.1,0.3658398234635052
1239,0.1,0.048892511487042344
1241,0.1,0.1337061885496416
1243,0.1,0.25795222534983875
1246,0.1,0.23490574163016228
1249,0.1,0.01300977284908844
1251,0.1,0.05801716828214425
1253,0.1,0.012919975888661497
1255,0.1,0.007427898505900016
1256,0.1,0.12685498546436919
1258,0.1,0.17664459632356352
1262,0.1,0.06285622496857395
1263,0.1,0.15151325387847184
1264,0.1,0.1369741989697458
1266,0.1,0.09407330524969211
1268,0.1,0.0214755517394774
1271,0.1,0.055752618549094204
1272,0.1,0.17734064468935776
1274,0.1,0.22554328728900783
1281,0.1,0.040177582651787926
1282,0.1,0.09172902025691229
1288,0.1,0.08795334357799534
1289,0.1,0.09145403665791062
1291,0.1,0.11060636356279423
1292,0.1,0.02753071270151691
1293,0.1,0.02958026422096345
1297,0.1,0.13722787357043492
1298,0.1,0.1227942352819663
1300,0.1,0.019909002448373944
1304,0.1,0.011394874325690516
1305,0.1,0.11968764505097042
1306,0.1,0.03136697140195302
1311,0.1,0.016516076381954767
1313,0.1,0.0352620209928548
1315,0.1,0.34559149643096815
1320,0.1,0.31169077719895166
1321,0.1,0.06816981855732525
1325,0.1,0.015639177046501133
1327,0.1,0.12028110853769705
1328,0.1,0.015248605600427961
1330,0.1,0.020135573844120052
1333,0.1,0.05190867766508188
1336,0.1,0.09754688638074785
1341,0.1,0.14788937922097808
1342,0.1,0.11156128643760146
1346,0.1,0.5449880849231453
1351,0.1,0.12247107306959473
1352,0.1,0.08087373922346465
1353,0.1,0.08219147060207682
1356,0.1,0.10020604001719026
1358,0.1,0.018654726495384518
1362,0.1,0.012919975888661497
1363,0.1,0.19291468506982365
1366,0.1,0.17077646377713723
1368,0.1,0.01098710403941179
1371,0.1,0.07647619176319291
1376,0.1,0.09122227041357225
1381,0.1,0.5636984339103217
1383,0.1,0.12516541976730902
1386,0.1,0.02037413008058848
1389,0.1,0.04041284043613867
1390,0.1,0.10626239334216614
1393,0.1,0.008767475051020974
1394,0.1,0.13006983610024891
1396,0.1,0.13843353422045562
1398,0.1,0.0427448505596888
1399,0.1,0.2855804320234454
1401,0.1,0.1760854029324954
1402,0.1,0.4410047827643023
1404,0.1,0.1366498926576467
1407,0.1,0.11089612487622932
1409,0.1,0.3551372471771522
1410,0.1,0.13198536484849235
1414,0.1,0.03989416262569267
1415,0.1,0.613582862091264
1419,0.1,0.022490756990914892
1421,0.1,0.020042734026159238
1422,0.1,0.30680627245238284
1425,0.1,0.10083447218613108
1426,0.1,0.016674404477550246
1427,0.1,0.006567670049159389
1430,0.1,0.026509584985310378
1432,0.1,0.10132689656026475
1434,0.1,0.020714247658308354
1436,0.1,0.16991938200915505
1438,0.1,0.019242825926344666
1444,0.1,0.05741163126706422
1453,0.1,0.4152259498971572
1458,0.1,0.09672529662573416
1462,0.1,0.0199777795850014
1463,0.1,0.2592557142451859
1465,0.1,0.4060489840988988
1467,0.1,0.005146902530950398
1469,0.1,0.02717622660695091
1476,0.1,0.1747720143716147
1479,0.1,0.3154046443969297
1481,0.1,0.21287895681159166
1483,0.1,0.1262674021098359
1484,0.1,0.11437390205431508
1485,0.1,0.12323529674781171
1488,0.1,0.12711271758886247
1491,0.1,0.060406678813861886
1493,0.1,0.22373391475109985
1496,0.1,0.4404326483934996
1498,0.1,0.08301897654772761
1502,0.1,0.2896434653462935
1503,0.1,0.038668733250748884
1509,0.1,0.01669560870021063
1512,0.1,0.012032751443580568
1519,0.1,0.019651403141210926
1523,0.1,0.06808638566855628
1524,0.1,0.15880991990859442
1525,0.1,0.12621867166338796
1527,0.1,0.010550057350471046
1533,0.1,0.12798315904965435
1536,0.1,0.1987041501287398
1537,0.1,0.15752002034441168
1540,0.1,0.10478517799215833
1541,0.1,0.007439443252373987
1542,0.1,0.05012099102667935
1544,0.1,0.11781602259789611
1547,0.1,0.5835688778493223
1548,0.1,0.10226579420889637
1549,0.1,0.32565440028479004
1550,0.1,0.10912878141857583
1554,0.1,0.013194873621003385
1555,0.1,0.25964158748698196
1561,0.1,0.24117833827985932
1562,0.1,0.19818923328112328
1563,0.1,0.18896224509333623
1569,0.1,0.13718392500559065
1570,0.1,0.2439908262120315
1572,0.1,0.020364443709133387
1573,0.1,0.010149457610317103
1574,0.1,0.1805469240154742
1578,0.1,0.36828336957478264
1584,0.1,0.2690730727036954
1585,0.1,0.016409937491680578
1586,0.1,0.0059617173276130175
1587,0.1,0.130658909519197
1591,0.1,0.04285071131466432
1593,0.1,0.12473963766792509
1596,0.1,0.02228699474323114
1599,0.1,0.6754027646597575
1601,0.1,0.009075586442384365
1603,0.1,0.5745947233904996
1609,0.1,0.04638153365296319
1613,0.1,0.17334087222006284
1614,0.1,0.01019367237626882
1615,0.1,0.2968966584245925
1616,0.1,0.028553002111266365
1618,0.1,0.1854751107381192
1620,0.1,0.05678564865515277
1621,0.1,0.14282696677549217
1622,0.1,0.19649044934839224
1623,0.1,0.005258573466032991
1628,0.1,0.3790080734708977
1629,0.1,0.04859214232683777
1635,0.1,0.1363630805012267
1638,0.1,0.34365906522078105
1645,0.1,0.549774250288697
1646,0.1,0.14859623151207407
1651,0.1,0.10836693116359533
1654,0.1,0.008960648107924499
1657,0.1,0.3118697424114045
1661,0.1,0.27885265277312876
1662,0.1,0.022805101942382472
1663,0.1,0.0425352577785826
1664,0.1,0.1823703498489269
1673,0.1,0.07335629088635527
1675,0.1,0.3213063160414267
1676,0.1,0.042979115471273005
1678,0.1,0.0777656823121411
1683,0.1,0.15621445018676916
1684,0.1,0.22528674222349415
1690,0.1,0.04127112965023301
1693,0.1,0.06833980970032022
1694,0.1,0.0337434572311331
1698,0.1,0.029473463704388015
1700,0.1,0.5066659037098605
1702,0.1,0.0059902177223612706
1703,0.1,0.2100270225301547
1704,0.1,0.25464930633737015
1708,0.1,0.017655509597442526
1710,0.1,0.5632179386362375
1711,0.1,0.16609487124527839
1713,0.1,0.2730961290924509
1714,0.1,0.02336754039268011
1716,0.1,0.015035363243593242
1719,0.1,0.020013683978763075
1724,0.1,0.03860135192822589
1731,0.1,0.01597089436087718
1732,0.1,0.018138200101842247
1738,0.1,0.2166270359857867
1745,0.1,0.011023387641133586
1746,0.1,0.009312072623653469
1749,0.1,0.46453858416938254
1757,0.1,0.28787847374026604
1758,0.1,0.11027146839743375
1761,0.1,0.5309665032533
1762,0.1,0.026820267896131664
1763,0.1,0.18654789419836257
1764,0.1,0.1357799389034752
1770,0.1,0.00911826238809421
1776,0.1,0.3345030788356389
1781,0.1,0.35230129899610013
1783,0.1,0.04988819181032437
1784,0.1,0.0361213296892824
1789,0.1,0.06820452422392508
1801,0.1,0.007946460371651034
1803,0.1,0.352127826609864
1809,0.1,0.00979094671000199
1811,0.1,0.20445940679681973
1813,0.1,0.034530805736002396
1816,0.1,0.014855579736895467
1817,0.1,0.5313716254302611
1818,0.1,0.06393669266920138
1819,0.1,0.5871810812138194
1821,0.1,0.014297070327993
1822,0.1,0.0043110461058120915
1823,0.1,0.17740422563555497
1824,0.1,0.025002891794935245
1829,0.1,0.005436156510853877
1830,0.1,0.0312845802845031
1831,0.1,0.10505099128204787
1833,0.1,0.406658019540413
1834,0.1,0.5126829591854664
1835,0.1,0.19620963490676088
1836,0.1,0.01947883935772256
1841,0.1,0.1920351938703799
1842,0.1,0.012166817886575929
1846,0.1,0.24351546325532
1849,0.1,0.24366048281901492
1850,0.1,0.17543748521687952
1851,0.1,0.01333921612494182
1854,0.1,0.013660657279994971
1856,0.1,0.21876597661424518
1857,0.1,0.004840977521027464
1858,0.1,0.6913586304903463
1861,0.1,0.006227687679414281
1862,0.1,0.13003631933070864
1863,0.1,0.24321126746958424
1866,0.1,0.009467432015753898
1869,0.1,0.007332923245462466
1877,0.1,0.16493847960097713
1887,0.1,0.39301565861130106
1890,0.1,0.4137973857759204
1891,0.1,0.1290656159230568
1892,0.1,0.17210944666253641
1894,0.1,0.2349400151613877
1897,0.1,0.0457349564229311
1899,0.1,0.2197006957253314
1900,0.1,0.003390623038994095
1901,0.1,0.04151497228633405
1904,0.1,0.203412297985619
1907,0.1,0.13969159402131315
1917,0.1,0.22136816927166836
1920,0.1,0.018794533195370288
1925,0.1,0.5340251682058471
1926,0.1,0.030744123715134856
1928,0.1,0.1343282981725779
1930,0.1,0.04971723603833784
1932,0.1,0.0030076957562027466
1934,0.1,0.02913493900208176
1937,0.1,0.016340353348521578
1939,0.1,0.2358908117460833
1940,0.1,0.012678041663883331
1941,0.1,0.026820267896131664
1942,0.1,0.2294009288489048
1945,0.1,0.09632587058056048
1947,0.1,0.04041284043613867
1949,0.1,0.2234628839931471
1953,0.1,0.03397747906209947
1959,0.1,0.08384530111936542
1962,0.1,0.02027315408480021
1966,0.1,0.18274002493757588
1969,0.1,0.1681828506247373
1973,0.1,0.29434354837245486
1974,0.1,0.007249643107679997
1976,0.1,0.139750022354903
1978,0.1,0.21218966182848956
1981,0.1,0.18881816476992438
1988,0.1,0.24982430742147552
1989,0.1,0.29288926832359297
1990,0.1,0.01541562777126259
1993,0.1,0.020042917044110275
1994,0.1,0.16420860083979016
1996,0.1,0.03656483705050084
1997,0.1,0.013096902338917978
1999,0.1,0.2340828716083813
2000,0.1,0.023570569354170887
2001,0.1,0.1080501925385387
2002,0.1,0.017800897585581864
2003,0.1,0.40658047192569224
2009,0.1,0.2990841950891278
2015,0.1,0.003396429918735328
2018,0.1,0.3127835547585582
2020,0.1,0.003137192789425884
2023,0.1,0.01616459119948665
2026,0.1,0.37362199065580765
2027,0.1,0.03795451935313266
2028,0.1,0.025313672316188893
2029,0.1,0.3026756298667683
2030,0.1,0.18576437837280385
2032,0.1,0.014251517774596888
2038,0.1,0.02184730144285635
2039,0.1,0.040126266054397036
2041,0.1,0.22232810935881078
2045,0.1,0.009848561308078868
2051,0.1,0.27708678293586037
2055,0.1,0.11018814228703509
2063,0.1,0.6903735051371358
2065,0.1,0.19484725144588388
2069,0.1,0.6361799958480364
2071,0.1,0.005947104793825316
2072,0.1,0.026198197798673273
2073,0.1,0.042293158149960215
2075,0.1,0.23452497936498692
2077,0.1,0.051739040387438456
2078,0.1,0.11272951280440165
2080,0.1,0.22032984578119005
2081,0.1,0.024008157829557807
2083,0.1,0.025002891794935245
2088,0.1,0.11444078874999482
2090,0.1,0.46437438558333927
2092,0.1,0.02697992788329635
2097,0.1,0.021547427738678154
2101,0.1,0.01232107816549374
2105,0.1,0.008700900115375622
2106,0.1,0.019530744103212098
2107,0.1,0.13559026247549383
2109,0.1,0.09471946383226995
2110,0.1,0.18717987717483542
2113,0.1,0.10195728081977633
2114,0.1,0.004663803168506764
2123,0.1,0.14899487960261507
2127,0.1,0.9559043445986023
2132,0.1,0.007439443252373987
2133,0.1,0.961601127179023
2134,0.1,0.10611818998904024
2137,0.1,0.00502362769889865
2138,0.1,0.03626739956013498
2142,0.1,0.22521822866840363
2143,0.1,0.02766206534072572
2144,0.1,0.0953021926401088
2148,0.1,0.01228027347182084
2150,0.1,0.021026810716644397
2151,0.1,0.08193791742750194
2152,0.1,0.20256653490324272
2153,0.1,0.00912182486672588
2154,0.1,0.22335612910385963
2157,0.1,0.002164126574886673
2158,0.1,0.0055505208834128236
2164,0.1,0.218104955347882
2166,0.1,0.03197200208506403
2167,0.1,0.4892489091302164
2169,0.1,0.2040200503460287
2173,0.1,0.3543752821745546
2176,0.1,0.007448154524141306
2181,0.1,0.3813241876886402
2187,0.1,0.5156230756250082
2190,0.1,0.12485942595335008
2192,0.1,0.24486732659769506
2193,0.1,0.14848418590004756
2194,0.1,0.0413926109611388
2195,0.1,0.0782923496987503
2200,0.1,0.00944471870101011
2204,0.1,0.1194986390983142
2206,0.1,0.12104071325236375
2208,0.1,0.12801490189730333
2211,0.1,0.01955000001269696
2212,0.1,0.1898918706550937
2215,0.1,0.025862969673458885
2216,0.1,0.22133452420704405
2219,0.1,0.07912425503084923
2224,0.1,0.0045955826450022365
2227,0.1,0.003101774000163618
2229,0.1,0.007225309464741665
2231,0.1,0.09729809578745385
2233,0.1,0.037068982377027306
2235,0.1,0.04142718525759077
2239,0.1,0.004065413588989046
2241,0.1,0.22845841962432145
2242,0.1,0.013833598276925659
2243,0.1,0.2438767410967826
2245,0.1,0.15675433182710777
2246,0.1,0.157675866679809
2247,0.1,0.1082148350429827
2252,0.1,0.09582879351115502
2254,0.1,0.4683913800901148
2257,0.1,0.024403630159871622
2259,0.1,0.07917752121836204
2261,0.1,0.17367214642401607
2262,0.1,0.013306540090889099
2264,0.1,0.32227788417614406
2266,0.1,0.04170359878876246
2269,0.1,0.014239142602941068
2270,0.1,0.061356759724957716
2277,0.1,0.1336479876618034
2279,0.1,0.04257306288313179
2281,0.1,0.031240568313458353
2284,0.1,0.06425961833976344
2285,0.1,0.009504439652431489
2286,0.1,0.04574076162577976
2288,0.1,0.19544297476560965
2290,0.1,0.36749722531470913
2292,0.1,0.899591286191327
2293,0.1,0.015562845228200001
2306,0.1,0.009534145935175507
2311,0.1,0.09547887256808846
2312,0.1,0.10979878840680195
2315,0.1,0.26389570336680285
2317,0.1,0.10401877268343279
2324,0.1,0.18954970152823503
2327,0.1,0.07520862314853055
2328,0.1,0.16916189551988917
2329,0.1,0.022463089174446706
